date,time,account,text
2024-10-15,11:18:36,まる@oDApfas7DPvsAp3,東日本大震災で働き方の価値観どう揺らいだんだろう、、#mgtorg2024
2024-10-15,11:18:50,ペパーミント@If8Rywjdt,アートマネジメント論の授業で、社会活動とリンクしているようなアート活動をいくつかみた。だけれどその成功例は一握りな気がするな…#mgtorg2024
2024-10-15,11:20:02,竹@hundred_bamboo,"コロナを経て働き方ってだいぶ変わった印象だけど、東日本大震災でも揺らいだんだ…当時小1の私は海怖いって思ってその先５年くらい海に近づかなかったな🤔
生命を脅かす出来事が起きると働き方を見つめるきっかけにもなるんだなぁ#mgtorg2024"
2024-10-15,11:20:23,801h@_801h,technoはいいですぞ#mgtorg2024
2024-10-15,11:20:41,味噌ラーメン@yuta_mgtorg2024,計画的偶発性、みたいな感じかな？#mgtorg2024
2024-10-15,11:20:58,こんぺい@yu813508346040,"働き方のフジロック！
前でじっくり聞いてもいいし、後ろからフラっと聞いてもいいし、
偶然の出会いがありそうで面白い！！#mgtorg2024"
2024-10-15,11:21:22,まる@oDApfas7DPvsAp3,"働き方のフェス！！

確かに、音楽フェスは、もちろん好きなアーティスト目当てで行くけど、たまたま通りかかったアーティストを聴いてめっちゃいいな〜って思うことある！
予想外の出会いだ、、！#mgtorg2024"
2024-10-15,11:21:38,味噌ラーメン@yuta_mgtorg2024,「たまたま」とか「偶然」からつながる縁ってすごい素敵だと思うし、そういうものってかけがえのないものだなと思う#mgtorg2024
2024-10-15,11:21:48,プリン@DFJCjy4gHbruyGo,想像もしてなかった考えとか出会いがあるって本当にドキドキするしワクワクする！#mgtorg2024
2024-10-15,11:22:01,カープ@PgjCrf,フェスみたいなの行ったことないけど、話聞いてるとなんか面白そう#mgtorg2024
2024-10-15,11:22:19,しずの@ofRKrrWtqa87140,"自分の知らない、想像の埒外にある価値観だったり考えだったりに触れると、不意に自分の中の世界が広がる時がある
色んな人が集まって対話する場っていうのは、最初はあんまり解せないかもだけど、きっと有意義だよね#mgtorg2024"
2024-10-15,11:22:38,まくら@VgWypJXORi39073,働き方のフェス面白そうすぎる、、#mgtorg2024
2024-10-15,11:22:42,ボウルサラダボウル@SiTiMiY4_ch,"#mgtorg2024確かにキャリアによって働き方違うから、他の人の働き方見るとショッキングだろうな

フェスで認知ってのはおもしろい"
2024-10-15,11:22:43,竹@hundred_bamboo,"東日本大震災が起きた時に、都会で帰宅難民が出たり、家族とかなり離れたところで被災してしまったりしたことが働き方が揺らいだきっかけなのかな🤔
地元静岡では、東日本大震災以降、海沿いに住む人が減ってるし、昔から津波で被災する、浸水するエリアは地価が低い印象。#mgtorg2024"
2024-10-15,11:22:46,エマパ@mgtMgpQCOa90524,フェス型のイベントだと受動的にも学べるからいいな#mgtorg2024
2024-10-15,11:23:12,味噌ラーメン@yuta_mgtorg2024,"飲み会ではなく第三の場所
…飲みの場とかゴルフって、もちろん良し悪しはあるだろうけど、重要な場っていう位置付けは変わらないのかな？#mgtorg2024"
2024-10-15,11:23:59,Metallica@dsmpG44yCS3083,#mgtorg2024孫さんのような成功者の話は勿論聞く価値あるけど、小さい会社の社長の話もいろいろ発見があるだろうし、そういう人が一堂に会する場所の価値ってどんどん上がってる気がするな。
2024-10-15,11:24:07,竹@hundred_bamboo,"森の匂いがする気持ちのいい風が通り過ぎるところで仕事や勉強するの楽しそう✨
ドラえもんで似たようなお話あったな〜#mgtorg2024"
2024-10-15,11:24:08,noir@hoseinoir,#mgtorg2024飲みの場、ゴルフもある種オフというかリラックスして話ができる場なのかな
2024-10-15,11:24:27,うちだ@uchi_da0808,#mgtorg2024面白そうなことばっかりしてるなあ羨ましい！
2024-10-15,11:25:11,プリン@DFJCjy4gHbruyGo,「渋谷キューズ」「ポットラック八重洲」こういった素敵な出会いがある場所ってなかなか見つけられない#mgtorg2024
2024-10-15,11:25:14,noir@hoseinoir,#mgtorg2024いきなりtofubeats出てきて変な声出た
2024-10-15,11:25:54,こんぺい@yu813508346040,さらっとtofubeats出てきた#mgtorg2024
2024-10-15,11:26:07,味噌ラーメン@yuta_mgtorg2024,"1→nではなく、(1→1)⇒n
…ということ？#mgtorg2024"
2024-10-15,11:26:07,さとう@i029460965472,たった1人のために作る広告⁉︎#mgtorg2024
2024-10-15,11:26:51,プリン@DFJCjy4gHbruyGo,中学生から行ける大学ってどんな雰囲気なんだろう、、行ってみたい#mgtorg2024
2024-10-15,11:27:05,しずの@ofRKrrWtqa87140,プロジェクト・プロデューサーだから裏方って訳か#mgtorg2024
2024-10-15,11:27:07,まめきち@mamekiti_hamham,スタートアップ大学、どんな講義があるんだろう！#mgtorg2024
2024-10-15,11:27:32,ペパーミント@If8Rywjdt,"講師にはならず、学生と友達のような関係
すごくプロデューサー的な働き方…#mgtorg2024"
2024-10-15,11:27:53,味噌ラーメン@yuta_mgtorg2024,"プロデュース
→中に入るのではなく外から見守る、方向性を決める？#mgtorg2024"
2024-10-15,11:28:24,くらやん@jyugyoukurayan,確かに最近はプロデューサーはいるけど企画だけ考えて、監督とかは別とかよくある#mgtorg2024
2024-10-15,11:28:37,味噌ラーメン@yuta_mgtorg2024,プロジェクトチーム＝船っていう解釈、腑に落ちるかもしれない#mgtorg2024
2024-10-15,11:28:43,まる@oDApfas7DPvsAp3,"プロデュース
▶︎方向性を決めたり、見守ったりするけど、中身にはあまり踏み込まないってこと？#mgtorg2024"
2024-10-15,11:28:45,1a2b3c@k4WfEI4vHaJvCel,"#mgtorg2024リーダーをやっているのに、目立たない
そのため、何やっているのかが周りからは分からない"
2024-10-15,11:28:55,まめきち@mamekiti_hamham,ヒカリエの8階すき#mgtorg2024
2024-10-15,11:28:56,ボウルサラダボウル@SiTiMiY4_ch,#mgtorg2024現代でプロデューサーの出番は多そうだな🤔
2024-10-15,11:28:59,上腕三頭筋@jo13tokin,"創作活動には入らない
クリエイターじゃない
っていうのがおもしろいな〜#mgtorg2024"
2024-10-15,11:29:02,こんぺい@yu813508346040,プロジェクトによって関わるメンバーが違う#mgtorg2024
2024-10-15,11:29:04,竹@hundred_bamboo,あなたの｢ちがい｣を｢ちから｣に変える学校か…惹かれるな…私はこれまでに結構違いを力に変えてきた気がしている。あと中学生の時に｢ちがい｣を基に作文をかいたら賞金をいただけたのでお金にも変えている笑#mgtorg2024
2024-10-15,11:29:53,うちだ@uchi_da0808,#mgtorg2024なんか社会課題を今までとは違うアプローチで解決する事業者って感じして良いな〜面白そう！
2024-10-15,11:30:04,竹@hundred_bamboo,本屋さんもCD屋さんも危機的な状況の中で、売り切れるほど本が売れるのすごすぎる。#mgtorg2024
2024-10-15,11:30:13,ペパーミント@If8Rywjdt,長岡ゼミもzine作りたい！💫#mgtorg2024
2024-10-15,11:31:06,けいたつ I 世界に名が轟く会社をつくる@_kk_marumaru,広告業界におけるプロデューサーのお仕事ってクライアントさんへの期待値管理が難しいそうです。数値ベースで成果求められるので常にプレッシャーな気がしてます#mgtorg2024
2024-10-15,11:31:27,ぽぽ@XcClFOZXcL85543,icicic.jp/sanci/太陽光が入る落ち着いた空間で、集中して作業ができそう！#mgtorg2024
2024-10-15,11:31:31,ボウルサラダボウル@SiTiMiY4_ch,#mgtorg2024これって本屋じゃないバージョンもできそう？
2024-10-15,11:31:35,まる@oDApfas7DPvsAp3,"hikarie8.com/books/about.sh…渋谷〇〇書店
▶︎ それぞれの個性(？)が出てるというか、棚の人こーゆーの好きなんだあ、、みたいなのがわかるような面白い本屋！#mgtorg2024"
2024-10-15,11:31:39,まめきち@mamekiti_hamham,まちライブラリーおもいだした！#mgtorg2024
2024-10-15,11:31:49,1a2b3c@k4WfEI4vHaJvCel,#mgtorg2024電子書籍が隆盛な時代だからこその書店の活かし方だと感じる
2024-10-15,11:32:13,Metallica@dsmpG44yCS3083,#mgtorg2024本屋は本買うだけの場所だと思ってた…
2024-10-15,11:32:15,味噌ラーメン@yuta_mgtorg2024,本（モノ） を介して人がつながるってめちゃめちゃ良いな#mgtorg2024
2024-10-15,11:32:25,うちだ@uchi_da0808,"#mgtorg2024休学時代これと同じ業態の本屋さんと契約して本棚持ってたけど学びがあって楽しかった！
でも本屋さんの収益性の低さも実感した・・・だからシェア型本屋っていう新しい価値提案してるんだろうけども"
2024-10-15,11:32:31,さとう@i029460965472,本屋は本を買う場所という固定概念を崩す という発想…発起人がすごい#mgtorg2024
2024-10-15,11:32:38,上腕三頭筋@jo13tokin,"思えばリックルービンっていう音楽プロデューサーも、楽器もできない、歌もできない、機械の使い方も知らない。でも一流音楽プロデューサーだもんなぁ
その分野のスキルや能力がなくても、仕事をすることはできるんだな#mgtorg2024"
2024-10-15,11:33:08,noir@hoseinoir,#mgtorg2024私くらいは闇を、かっこいい
2024-10-15,11:33:12,ペパーミント@If8Rywjdt,"書店名も自分でつけられるのすごく楽しいなぁ
やってみたい#mgtorg2024"
2024-10-15,11:33:19,Metallica@dsmpG44yCS3083,#mgtorg2024いろんな趣味とか価値観に触れられて面白いかも。
2024-10-15,11:33:49,味噌ラーメン@yuta_mgtorg2024,"今まで行ったことがない場所に行ってみること
→新しい価値観が生まれるきっかけ？#mgtorg2024"
2024-10-15,11:33:54,1a2b3c@k4WfEI4vHaJvCel,#mgtorg2024人の才能を引き出して、活かすのかプロデューサー？
2024-10-15,11:34:31,竹@hundred_bamboo,文庫本のセレクトが私の趣味と合ってて好きだった本屋さん、潰れちゃったんだよな。自分の趣味と合う｢推し｣棚主さんを見つけたら通っちゃうかもな#mgtorg2024
2024-10-15,11:34:35,こんぺい@yu813508346040,"ここは本屋じゃなくて図書館だけど、静岡県焼津にあるみんなの図書館！
本を介して自分の主張を発信できる感じ！
喋りやすい雰囲気もあり、まちの人たちのコミュニティになっていた📗📚#mgtorg2024x.com/yu813508346040…"
2024-09-18,15:24:54,こんぺい@yu813508346040,"みんなの図書館さんかく、昨日お邪魔しました！📕
1人1棚オーナーになって本をレンタルできる空間！本棚ごとに個性がでてた！#melc2024#カフェゼミラジオin焼津pic.x.com/GAvDSgADG9"
2024-10-15,11:34:47,味噌ラーメン@yuta_mgtorg2024,"プロデューサー
人の魅力を引き出す点では、0→1ではなく1→100なのかな？#mgtorg2024"
2024-10-15,11:34:52,ペパーミント@If8Rywjdt,普通の本屋には「光の本」しか売ってないか〜　なんとなく、理解できるような気がする、、その女の子会ってみたい♪#mgtorg2024
2024-10-15,11:35:00,くらやん@jyugyoukurayan,"確かに最近はコンプラがうるさいから光の本しか置けないよな
闇とか影の部分があってこその光だと思うし、、、、#mgtorg2024"
2024-10-15,11:35:29,けいたつ I 世界に名が轟く会社をつくる@_kk_marumaru,プロデューサーとクリエイターの違いは、誰が作品物を作るのかが違う気がします。プロデューサーは誰かに作ってもらいそこのサポートをする、クリエイターは自分でつくる。ざっくりですがそんな感じですかね。#mgtorg2024
2024-10-15,11:35:32,ぽぽ@XcClFOZXcL85543,"人のいいところを見つけて最大限引き出せる能力…
すごい…！#mgtorg2024"
2024-10-15,11:35:54,シカ@shika_deshika,#mgtorg2024渋谷〇〇書店行ってみたい
2024-10-15,11:36:22,プリン@DFJCjy4gHbruyGo,"変わった部分を最大化できる場所
SNSじゃなくてこういったクリエイティビティの活かし方特別感あっていいなあ#mgtorg2024"
2024-10-15,11:37:00,カープ@PgjCrf,自分で作るクリエイターも凄いけど、良さを引き出すプロデューサーも凄い#mgtorg2024
2024-10-15,11:37:05,ボウルサラダボウル@SiTiMiY4_ch,#mgtorg2024個人的には、名もなき子から、adoもめっちゃプロデュースされた感がある
2024-10-15,11:37:23,しずの@ofRKrrWtqa87140,"「お金払って働かされてる｣って中々印象に残る言葉だなぁ
外発的動機づけとかにこんな真っ向から対峙する言葉、中々ないぞ笑#mgtorg2024"
2024-10-15,11:37:36,プリン@DFJCjy4gHbruyGo,"お金を払って店番をする
自分の好きな空間で、様々な人と出会えるって確かにお金払いたくなっちゃうかも、✨️#mgtorg2024"
2024-10-15,11:38:47,味噌ラーメン@yuta_mgtorg2024,"「お金を払って働く」
まさに内発的動機づけ、だし、金銭的な報酬ではないんだな、と思う#mgtorg2024"
2024-10-15,11:39:16,ボウルサラダボウル@SiTiMiY4_ch,"#mgtorg2024課題解決　＜　課題警笛
天邪鬼ですな🤔

でもそういうスタンスが成功している一例なのかも"
2024-10-15,11:39:21,まめきち@mamekiti_hamham,プロジェクトって文字に今までより「はっ！」ってなる#mgtorg2024
2024-10-15,11:39:33,味噌ラーメン@yuta_mgtorg2024,"内発的動機づけへの一歩
→「時間給」からの脱却
→「成果報酬」への転換？#mgtorg2024"
2024-10-15,11:39:37,竹@hundred_bamboo,図書館の返却ラックに並んだ本を見て、ここからここまでは同じ人が借りてそうだなとか、この人ここに行くんだ〜とか考えてたことを思い出した笑　本をセレクトした方と直接話せるのも魅力の一つやね。#mgtorg2024
2024-10-15,11:39:40,プリン@DFJCjy4gHbruyGo,新しい渋谷のための開発プロジェクト！？楽しみすぎるー！#mgtorg2024
2024-10-15,11:39:45,けいたつ I 世界に名が轟く会社をつくる@_kk_marumaru,お店の運営は有志で行っているなら報酬などはどこで発生しているんだろう。売れた本の数だけ成果報酬でお金が出るのかな。#mgtorg2024
2024-10-15,11:40:18,コーギー@bT1HSYG1Jrx8Plb,渋谷は最近外国人観光客が多い#mgtorg2024
2024-10-15,11:40:33,はるまき@harumak3_4,"誰でも主役になれる場所を作る
行動に移していることがすごい。#mgtorg2024"
2024-10-15,11:40:34,うちだ@uchi_da0808,#mgtorg2024横石さんの発言通り、かなりビジネス>面白そうの傾向を感じるけどそれがイノベーションを生み出す上で有効な気もする
2024-10-15,11:40:35,味噌ラーメン@yuta_mgtorg2024,"渋谷のハロウィン
何もしなくても勝手に人が集まってくるなら、集客に悩まされなくてビジネスチャンスになったりしないんだろうか？#mgtorg2024"
2024-10-15,11:40:45,ペパーミント@If8Rywjdt,昨日渋谷行ったら、路上飲み禁止のアナウンスが流れてたなぁ。#mgtorg2024
2024-10-15,11:40:58,Metallica@dsmpG44yCS3083,#mgtorg2024確かに渋谷のハロウィンって特に屋台とか花火があるわけでもないのに異様に人集まるよな。
2024-10-15,11:41:30,味噌ラーメン@yuta_mgtorg2024,"渋谷の街の主役＝人
→建物が主役になってしまっては街が終わる
↔︎東京の主役＝東京駅#mgtorg2024"
2024-10-15,11:41:42,まめきち@mamekiti_hamham,渋谷といえば、建物も人もたくさんなイメージ#mgtorg2024
2024-10-15,11:41:45,ぽぽ@XcClFOZXcL85543,"こういうプロジェクト見ていると「まさにこういう場所を求めていた！」ってよく思うんだけど、自分で1から探すってなった時にどういう言葉で検索していいかわからない

自分のやりたいこと、行きたい場所をもっと言語化できたらな〜と思う#mgtorg2024"
2024-10-15,11:41:59,くらやん@jyugyoukurayan,無機質な舞台に人が集まって装飾されるって感じなんかな？#mgtorg2024
2024-10-15,11:42:17,まる@oDApfas7DPvsAp3,"東京駅が建物が主役なの何となくわかる！！
渋谷は建物は主役じゃなく、人なんだ、、知らなかった！#mgtorg2024"
2024-10-15,11:42:27,竹@hundred_bamboo,"渋谷、いつ来ても工事してるイメージ笑
どんな風に変わるのかな〜
大阪梅田も再開発が進んでて、結構好評みたいです！個人的におすすめはKITTE大阪で、ワンフロアに色んな地域のアンテナショップが集まってて日本一周気分を味わえるのが大好きなんですが、東京だともうあるのかな？#mgtorg2024"
2024-10-15,11:42:29,やや@afvvfxcgrec,最近渋谷行ったばっかだから話聞いてて面白い#mgtorg2024
2024-10-15,11:42:55,801h@_801h,「人」を基軸にした再開発っていう考えはしっかり渋谷の雰囲気にマッチしてる#mgtorg2024
2024-10-15,11:43:28,801h@_801h,ある意味東京駅は最初から「駅」がメインだったんだろうな#mgtorg2024
2024-10-15,11:43:29,ペパーミント@If8Rywjdt,渋谷は騒々しい、雑踏な感じが時に批判されるけど、私はめちゃくちゃ好きなんだよなぁ#mgtorg2024
2024-10-15,11:43:46,ボウルサラダボウル@SiTiMiY4_ch,#mgtorg2024渋谷なんか交差点撮影に行ったくらいやな
2024-10-15,11:44:00,まめきち@mamekiti_hamham,ラジオやってると相槌めっちゃ気をつけるかも笑#mgtorg2024
2024-10-15,11:44:14,竹@hundred_bamboo,"打ち続けて２０年！好きすぎる笑
あいづち一回につき100円なんですかね…？50回打ってもらったら5000円？#mgtorg2024"
2024-10-15,11:44:15,プリン@DFJCjy4gHbruyGo,相槌を1回打つ事に100円？！面白い笑笑#mgtorg2024
