"date","time","account","text"
"2024-11-05","10:57:02","Metallica@dsmpG44yCS3083","#mgtorg2024共同体意識か…今そんな意識持ってる人おらんよな。"
"2024-11-05","10:57:22","味噌ラーメン@yuta_mgtorg2024","環境が変われば「良い」とされる方法が変わる、リーダーシップ論と同じかな#mgtorg2024"
"2024-11-05","10:58:04","まる@oDApfas7DPvsAp3","郵便しか無かったのが、インターネットが出てくるって大きな変化すぎる#mgtorg2024"
"2024-11-05","10:58:49","竹@hundred_bamboo","どんどん賃金上がっていくのが確定してるなら、家も買えるし、車も買えるし、どんどん消費できるよね〜#mgtorg2024"
"2024-11-05","10:58:54","801h@_801h","常に企業を取り巻く環境は変化している。今の今まで対応しきれないほど急だったのか、気づかないレベルで穏やかだったのか、あるいは我々が怠惰なだけだったのか#mgtorg2024"
"2024-11-05","11:00:00","わかば@wakaba_888y","どれくらいの学生が、人間が、日本の危機を実感してるんやろう。個人的にはなかなか…良いとは言いづらいと思ってるんやけど。
文句言ってるだけでなくて、動きたいと思える人がどれくらいいるんだろうか。#mgtorg2024"
"2024-11-05","11:01:13","まる@oDApfas7DPvsAp3","言われたことだけをやるだけじゃなくて、創造性を発揮して主体的に動けるチームにも、共同体(？)というか仲間意識ってあってもいいんじゃないかな#mgtorg2024"
"2024-11-05","11:01:58","noir@hoseinoir","#mgtorg2024日本の状況を「危機」レベルで実感している人はそれほど多くないんだろうな、学生ならなおさら。環境の変化に適応していると見せかけて、実は上っ面の対策で根本は変わっていないから、大部分が変化したころにはもう遅い、的な？"
"2024-11-05","11:02:25","Metallica@dsmpG44yCS3083","#mgtorg2024上下関係より実力で評価されるようになってきてるんだよな。やっぱ実力つけないと"
"2024-11-05","11:02:35","801h@_801h","図解してあるからすごいわかりやすい#mgtorg2024"
"2024-11-05","11:02:50","こんぺい@yu813508346040","#mgtorg2024"
"2024-11-05","11:03:37","まめきち@mamekiti_hamham","これたくさんみてきたけど、改めて国際競争力下がり過ぎだなぁ
1位から数十年で38位…#mgtorg2024"
"2024-11-05","11:05:14","ぽぽ@XcClFOZXcL85543","確かに理論として学んだことを、実際働いている方から聞けるのは勉強になる！
ワクワク#mgtorg2024"
"2024-11-05","11:06:16","けいたつ I 世界に名が轟く会社をつくる@_kk_marumaru","管理しない組織マネジメントって気になる！管理しないのに、組織マネジメント！？どういう事だろう！？#mgtorg2024"
"2024-11-05","11:06:59","801h@_801h","つい先日#mgtorg2024"
"2024-11-05","11:08:24","まめきち@mamekiti_hamham","社内ベンチャーの立ち上げってなんだ#mgtorg2024"
"2024-11-05","11:08:29","801h@_801h","確かにエンジニアに対する目線というのはここ十数年ですごい変わった印象
2000年代どれだけ埋もれていったソフトがあったことか#mgtorg2024"
"2024-11-05","11:09:05","竹@hundred_bamboo","社内ベンチャーって初めて聞いた！#mgtorg2024"
"2024-11-05","11:09:42","味噌ラーメン@yuta_mgtorg2024","会社や場所は変わっても、やりたいこと・やっていることに軸があるような感じ…？#mgtorg2024"
"2024-11-05","11:10:09","801h@_801h","プログラミングに携わっている人身内にも起業しているなんて人いるしそういうものなのか・・・？#mgtorg2024"
"2024-11-05","11:10:20","Metallica@dsmpG44yCS3083","#mgtorg2024取締役を兼任って凄すぎるな…"
"2024-11-05","11:10:29","プリン@DFJCjy4gHbruyGo","自分の会社を経営しながら他の会社の取り締まりをする。しかも業種も違う。スゴすぎる#mgtorg2024"
"2024-11-05","11:10:48","noir@hoseinoir","#mgtorg2024小売とシステム開発ってどこでリンクするんだ……？とおもったらECサイトシステムか、確かに"
"2024-11-05","11:11:04","noir@hoseinoir","#mgtorg2024「本を書くのが趣味で5冊出版」"
"2024-11-05","11:11:11","プリン@DFJCjy4gHbruyGo","幅広いことを長期間継続してる#mgtorg2024"
"2024-11-05","11:11:22","まめきち@mamekiti_hamham","めちゃ忙しそうなのになんか余裕あるな
ザッソウラジオきいてみたい#mgtorg2024"
"2024-11-05","11:11:25","まる@oDApfas7DPvsAp3","ラジオ！📻#mgtorg2024"
"2024-11-05","11:11:32","Metallica@dsmpG44yCS3083","#mgtorg2024好きなものを伸ばしてそれで今に至ってる感じだな。"
"2024-11-05","11:11:46","けいたつ I 世界に名が轟く会社をつくる@_kk_marumaru","MBOが分からなかったので、調べてみました。以下に！

MBOとはManagement Buyout（マネジメント・バイアウト）の略語で、企業の経営陣が投資ファンドや金融機関など外部から資金調達を行い、既存の株主から自社の株式を買い取り、経営権を取得することを指します。#mgtorg2024"
"2024-11-05","11:11:55","味噌ラーメン@yuta_mgtorg2024","先生が思う「おもしろい人」とのつながり方、気になるな…👀#mgtorg2024"
"2024-11-05","11:12:16","エマパ@mgtMgpQCOa90524","社内ベンチャーを立ち上げて自分で買い取るというキャリアを初めて知ったので興味深い。#mgtorg2024"
"2024-11-05","11:12:18","しずの@ofRKrrWtqa87140","取締役を兼任とか、めちゃめちゃ凄いってことに疑いはないけど、最近はこういうキャリアを見るのにも慣れてきた感じがするなぁ
ある程度価値観が変わったって実感出来るとこかも#mgtorg2024"
"2024-11-05","11:12:44","こんぺい@yu813508346040","北欧、暮らしの道具店か！
サイト見るの好き#mgtorg2024"
"2024-11-05","11:12:54","こんぺい@yu813508346040","本を書くのが趣味#mgtorg2024"
"2024-11-05","11:13:00","ぽぽ@XcClFOZXcL85543","「問題がある、だったら自分でやってみよう」で行動起こせる人はすごい#mgtorg2024"
"2024-11-05","11:13:20","801h@_801h","しれっと出される出版社起業#mgtorg2024"
"2024-11-05","11:13:39","まる@oDApfas7DPvsAp3","オフィスなくそうの話めちゃくちゃ興味ある、、、#mgtorg2024"
"2024-11-05","11:13:42","noir@hoseinoir","#mgtorg2024オフィスをコロナ前に無くした"
"2024-11-05","11:14:42","harunchu@hamunin331","リモートワークいいな#mgtorg2024"
"2024-11-05","11:15:10","味噌ラーメン@yuta_mgtorg2024","コロナでリモートになったわけではなく、ってすごいな#mgtorg2024"
"2024-11-05","11:15:23","noir@hoseinoir","#mgtorg2024地方の人を採用するなら、じゃあ上京してください、とかじゃないんだ……"
"2024-11-05","11:15:51","けいたつ I 世界に名が轟く会社をつくる@_kk_marumaru","ユニクロの柳井さんもソフトバンク の社外取締役やってたりするから、今は直接競合で無ければ凄腕経営者も協力してくれるなんて素晴らしいなぁ#mgtorg2024"
"2024-11-05","11:15:56","こんぺい@yu813508346040","コロナ前なんてリモートワークって単語すら知らなかった#mgtorg2024"
"2024-11-05","11:16:00","竹@hundred_bamboo","ここ2週間くらい、いろんな企業の情報見てたけど、リモート🆗って書いてあっても月5回までとか縛りがあるとこが多くて意外だった#mgtorg2024"
"2024-11-05","11:16:07","harunchu@hamunin331","コロナ前にリモート化してたんだ#mgtorg2024"
"2024-11-05","11:16:28","まめきち@mamekiti_hamham","仲山さんと先生との、ビックアイデアクラウドのつながりすごい。
新しい働き方をしている人同士、どんな話してるのか聞いてみたい#mgtorg2024"
"2024-11-05","11:16:33","うちだ@uchi_da0808","#mgtorg2024リモートワークも良し悪しだよね〜
どこからでも働けるメリットはあるけど自己管理しなくちゃいけないから合わない人は合わなそう。"
"2024-11-05","11:16:46","まる@oDApfas7DPvsAp3","オンライン上にオフィス？そこに出社？#mgtorg2024"
"2024-11-05","11:16:47","味噌ラーメン@yuta_mgtorg2024","企業側から採用する側に歩み寄る、という感じがする
本来どの会社もそうあって欲しいところ…笑#mgtorg2024"
"2024-11-05","11:17:37","801h@_801h","VRオフィスっていう言葉がパワーワードすぎる#mgtorg2024"
"2024-11-05","11:17:40","くらやん@jyugyoukurayan","なくしたってよりも必要なくなった感じなのか#mgtorg2024"
"2024-11-05","11:17:46","味噌ラーメン@yuta_mgtorg2024","2016年にオフィスをなくす…？
中１とかの頃かな、スマホすら使いこなせてなかったような…笑#mgtorg2024"
"2024-11-05","11:18:26","竹@hundred_bamboo","コロナにも対応できるし、オフィス賃代もいらなくなるし、コミュニケーションとか業務に問題なければオフィス無いのって良いな#mgtorg2024"
"2024-11-05","11:18:33","801h@_801h","必要なさそうだしなくしていっか、って感じだったのかな#mgtorg2024"
"2024-11-05","11:19:05","ボウルサラダボウル@SiTiMiY4_ch","#mgtorg2024リモートでコミュニケーションに失敗してる訳じゃないって確かにと思った。

対面だとうまく行ってるように思える。誤魔化してるだけ…か？"
"2024-11-05","11:19:11","まめきち@mamekiti_hamham","オンラインになったら楽だラッキー！じゃなくて、バーチャルオフィスでどう自分のパフォーマンスを上げるかって考えられるようにしないとな。#mgtorg2024"
"2024-11-05","11:19:15","harunchu@hamunin331","組織がうまくいくかにオンラインかどうかはあまり関係ないか#mgtorg2024"
"2024-11-05","11:19:17","まる@oDApfas7DPvsAp3","働くなら会社に出社！地方の人は出社できる範囲内に引っ越す！
っていうのが、コロナ前は当たり前だったんじゃないかな、。
(今でも当たり前に出社する会社もあるし)#mgtorg2024"
"2024-11-05","11:19:20","noir@hoseinoir","#mgtorg2024オフィスない生活、いいな
自分を管理できればだけど、東京じゃなくて好きなところから仕事ができる"
"2024-11-05","11:19:28","味噌ラーメン@yuta_mgtorg2024","エンジニアだから、なのかもしれないけど、
「管理されなくてもいい人」が集まってるからこそうまく回ってる側面はあるのか…も…？#mgtorg2024"
"2024-11-05","11:19:29","Metallica@dsmpG44yCS3083","#mgtorg2024対面→オンラインになった会社は未だに対面に固執する傾向にある気がする。やっぱノウハウが蓄積されてないんだろうなと思う。まぁ対面じゃないと成立しない業種もあるから全部がノウハウ不足とは言わないけど。"
"2024-11-05","11:19:43","しずの@ofRKrrWtqa87140","単純に時代を先取ってるっていうか、既存の考え方の枠組みに囚われないやり方をしてみた結果そうなったってのが凄いなぁって思うなぁ
これからの時代で強く在れるのは、そういう会社かな#mgtorg2024"
"2024-11-05","11:19:57","ぽぽ@XcClFOZXcL85543","生産が落ちる原因は場所ではなく人間関係

この授業の方針みたい
「オフラインでないと質が落ちる」という常識を疑ってみる#mgtorg2024"
"2024-11-05","11:20:21","プリン@DFJCjy4gHbruyGo","サブスクだったりリモートだったり時代の先を進んでる感じがして凄い、、#mgtorg2024"
"2024-11-05","11:20:23","味噌ラーメン@yuta_mgtorg2024","逆に、「管理してあげないといけないような人」に対して、管理しない組織は成立するんだろうか。#mgtorg2024"
"2024-11-05","11:20:39","801h@_801h","システム開発って顧客とのある意味対話によって成り立っているところは大きそう#mgtorg2024"
"2024-11-05","11:21:23","Metallica@dsmpG44yCS3083","#mgtorg2024徒弟制度で育成って珍しい気がするな？"
"2024-11-05","11:21:27","こんぺい@yu813508346040","師匠！すぐにフィードバックをもらえる環境いいな#mgtorg2024"
"2024-11-05","11:22:17","harunchu@hamunin331","納品ないんだ#mgtorg2024"
"2024-11-05","11:22:25","味噌ラーメン@yuta_mgtorg2024","納品のない受託開発
>システム系だからこそ求められてる方法なのかも。#mgtorg2024"
"2024-11-05","11:22:33","うちだ@uchi_da0808","#mgtorg2024カスタマーサクセスまで考えての顧問型ってことか！"
"2024-11-05","11:23:02","Metallica@dsmpG44yCS3083","#mgtorg2024納品がないってそういうことね。これぞまさにトライアンドエラーの精神だな。"
"2024-11-05","11:23:13","けいたつ I 世界に名が轟く会社をつくる@_kk_marumaru","顧客が溜まっていくストック型のビジネスモデルで長期的にメリットのあるモデルだなと思いました#mgtorg2024"
"2024-11-05","11:23:19","味噌ラーメン@yuta_mgtorg2024","二人三脚という感じ、胸アツだ！ 笑#mgtorg2024"
"2024-11-05","11:23:20","プリン@DFJCjy4gHbruyGo","お客さんと期限なしにずーっと寄り添い続ける｢納品の無い受託開発｣#mgtorg2024"
"2024-11-05","11:23:27","やや@afvvfxcgrec","オンラインでコミュニケーションがうまくいかないとよく聞くがオンラインに原因があるわけではないとおっしゃっていてコロナ前からリモートワークでやってきた倉貫さんがおっしゃられるとかなり説得力があると感じた#mgtorg2024"
"2024-11-05","11:23:46","竹@hundred_bamboo","ずっと一緒にいてくれるのは心強いな…システム系ってほんとにわからん人間には分からん#mgtorg2024"
"2024-11-05","11:23:53","801h@_801h","BtoBのサブスクリプションってこういうスタイルなのか#mgtorg2024"
"2024-11-05","11:24:31","上腕三頭筋@jo13tokin","アフターフォローが大事なんすね〜#mgtorg2024"
"2024-11-05","11:25:22","noir@hoseinoir","#mgtorg2024売って終わりじゃない、という考え方
山万のニュータウンぐらいしか知らなかったけどそらどの業種にもあるよな、新しいことを思いついてうまくいくかもわからないのに実行するってすごいな"
"2024-11-05","11:25:24","ペパーミント@If8Rywjdt","持続可能だなぁ。#mgtorg2024"
"2024-11-05","11:26:07","さとう@i029460965472","企画から運営まで一貫して請け負って顧客と付き合って行く
単純にやることが増えるから大変そう#mgtorg2024"
"2024-11-05","11:26:28","こんぺい@yu813508346040","パソコンや部品とかレンタルして設ける企業も、これに近いビジネススタイルなのかな。
最初から買うよりレンタルでお試しできた方がハードル低い#mgtorg2024"
"2024-11-05","11:26:35","味噌ラーメン@yuta_mgtorg2024","サブスク≒長いお付き合い？#mgtorg2024"
"2024-11-05","11:26:40","うちだ@uchi_da0808","#mgtorg2024ソフトウェアのサブスクとはちょっと違う感じなのか。サービスというより人的資源を提供する感じ？"
"2024-11-05","11:26:51","まる@oDApfas7DPvsAp3","たしかに弁護士は1回きりの関わりじゃないし、弁護士の例えだとイメージしやすい！#mgtorg2024"
"2024-11-05","11:26:56","てでぃ@yuan_nai44435","確かに時代が進むにつれて商売の在り方だったり重きを置くこと（商品提供後のフォローアップサービスが重視されているように）が変わってきているのはいちサービスユーザーとして実感#mgtorg2024"
"2024-11-05","11:27:01","こんぺい@yu813508346040","納品のない受託開発、分業しすぎてない感じ#mgtorg2024"
"2024-11-05","11:27:07","Metallica@dsmpG44yCS3083","#mgtorg2024エンジニアのサブスクってそういうことね。雇うほどでもないけど必要だから一定期間顧問として居てもらう。"
"2024-11-05","11:27:13","ぽぽ@XcClFOZXcL85543","一貫したサービスいいな
全く別々でやると、手間に加えてたらい回しも起きそう#mgtorg2024"
"2024-11-05","11:28:30","ボウルサラダボウル@SiTiMiY4_ch","#mgtorg2024ソフトウェア業界って保守・運用もやってる気がするけど、大手じゃないとこは確かに全部できてないし、下請けの関係性や一度で終わってしまう。

長期のお隣さん的な契約を、サブスクみたいに言ってるのかな？

あとは人足らなくならないのかな？"
"2024-11-05","11:28:47","味噌ラーメン@yuta_mgtorg2024","スピード感があるからニーズに応えやすい、と思えば、たしかにめちゃめちゃいい仕組み#mgtorg2024"
"2024-11-05","11:29:23","けいたつ I 世界に名が轟く会社をつくる@_kk_marumaru","毎週MTGがあるとすると、100社いたら毎月400MTGあるって考えるとそこまでお客さんのために尽くせるのはすごい#mgtorg2024"
"2024-11-05","11:29:26","こんぺい@yu813508346040","一気通貫だあ、やりがいありそう#mgtorg2024"
"2024-11-05","11:30:03","しずの@ofRKrrWtqa87140","個人の力が凄いというか、やっぱ自分の作ったもののことを一番よく分かってるのは当然自分なんだから、色んな工程全部一本でやるってのはやりやすそうで良いな#mgtorg2024"
"2024-11-05","11:30:13","noir@hoseinoir","#mgtorg2024案件じゃなくて真にお客様に向き合っている"
"2024-11-05","11:30:18","harunchu@hamunin331","顧客と直接対話して問題解決してく#mgtorg2024"
"2024-11-05","11:30:20","竹@hundred_bamboo","長いお付き合いだからこそ話せる相談とかあるし、専門家が継続的に会社に関わってくれるのは魅力的だと思う#mgtorg2024"
"2024-11-05","11:30:44","ペパーミント@If8Rywjdt","仕事と作業は違う#mgtorg2024"
"2024-11-05","11:30:54","Metallica@dsmpG44yCS3083","#mgtorg2024システム作って終わりだと真に仕事をしたとはいえないよな。そのシステムを使うのは他人なんだから、その人が使いやすいシステムを作らないとダメだよな。"
"2024-11-05","11:30:58","味噌ラーメン@yuta_mgtorg2024","仕事＝価値を生み出すこと＝誰かの役に立つこと
…うーん、響く！#mgtorg2024"
"2024-11-05","11:31:12","プリン@DFJCjy4gHbruyGo","誰かの役に立つこと▶︎仕事
作業とは違う#mgtorg2024"
"2024-11-05","11:31:28","さとう@i029460965472","作業＝指示通りに動くこと
仕事＝価値を生み出すこと#mgtorg2024"
"2024-11-05","11:31:31","まめきち@mamekiti_hamham","自分で考えて誰かの役に立つことが仕事、言われたことやるのは作業#mgtorg2024"
"2024-11-05","11:31:33","まる@oDApfas7DPvsAp3","仕事と作業は違う#mgtorg2024"
"2024-11-05","11:31:35","てでぃ@yuan_nai44435","クライエント企業経営の成長フェーズによっては、設計デザインするもの、工程の細かさなど業務の量が変わってくると思うのですが、それでも価格は変動せずに定額で提供するのか？案件ごとの価格設定をどのようにしているのか気になる#mgtorg2024"
"2024-11-05","11:31:38","801h@_801h","社会環境の変化をここまで分かりやすく言語化しているのがすごいな・・・#mgtorg2024"
"2024-11-05","11:31:40","うちだ@uchi_da0808","#mgtorg2024こういうビジネスモデルだと取引できる顧客の数に限りがある=生産性が低いことになりそうだけど、その分高い創造性を発揮して利益率を高めてるのかな？

生産性ではなく創造性でビジネスしてる会社って感じですごいなあ。"
"2024-11-05","11:31:49","味噌ラーメン@yuta_mgtorg2024","作業は価値を考えてない？
「誰か」に対して行われるものではなく、あるとしたら、「自分に対する金銭的報酬」のために行われるのが作業？#mgtorg2024"
"2024-11-05","11:32:27","竹@hundred_bamboo","再現性の高い仕事、誰でもできる仕事はどんどんコンピューターに取られていくよなぁ#mgtorg2024"
"2024-11-05","11:32:42","味噌ラーメン@yuta_mgtorg2024","常に「誰か」を意識するのが仕事？#mgtorg2024"
"2024-11-05","11:32:59","まる@oDApfas7DPvsAp3","ナレッジワーカー、外発的動機、マニュアルワーク
前期の授業でやったものがたくさん出てくる、#mgtorg2024"
"2024-11-05","11:33:16","Metallica@dsmpG44yCS3083","#mgtorg2024再現性の低い仕事か…AIにできないことを我々がやらないとな。"
"2024-11-05","11:33:31","ペパーミント@If8Rywjdt","再現性の低い仕事が求められるかぁ。
AI技術などの進化でコモディティ化も進むと、私たちにできることは何か考え実践することが大切になるなぁ#mgtorg2024"
"2024-11-05","11:33:41","さとう@i029460965472","「作業」を請け負ってくれる存在も欠かせないと思う
自分で考えて価値を生み出す役割は素晴らしいと思うけど、単純作業をこなす存在を蔑ろにしてはいけない#mgtorg2024"
"2024-11-05","11:33:44","harunchu@hamunin331","マニュアルワーカー、ナレッジワーカー
私は完全にマニュアルワーカーだな#mgtorg2024"
"2024-11-05","11:33:45","味噌ラーメン@yuta_mgtorg2024","たしかに！！！！
自分で考えないと成果が出せない仕事なのに外発的動機づけなんて使えるわけないわ！#mgtorg2024"
"2024-11-05","11:33:59","まる@oDApfas7DPvsAp3","この人の役に立ちたい！(仕事)
のために、チームで持続的に支援する

お客様ごとに課題とかは違うはず。だからマニュアルでは対応できない
▶︎作業はない#mgtorg2024"
"2024-11-05","11:34:16","noir@hoseinoir","#mgtorg2024再現性の高いことは学習されるし確かに"
"2024-11-05","11:34:34","味噌ラーメン@yuta_mgtorg2024","「自分で考えなさい！」と言ったとしても、成果が出せるわけではない
成果が出せるかは、その人の内にあるやる気とか動機づけとか#mgtorg2024"
"2024-11-05","11:35:14","エマパ@mgtMgpQCOa90524","確かに振り返ると凄いナレッジワーナー的な仕事内容だ#mgtorg2024"
"2024-11-05","11:35:23","味噌ラーメン@yuta_mgtorg2024","マニュアルワーク（≒作業） だと、トラブルとか例外に対処できないよね？を再認識できた気がする#mgtorg2024"
"2024-11-05","11:35:37","ボウルサラダボウル@SiTiMiY4_ch","#mgtorg2024今まで学んだことと被ってんね！

毎回ナレッジワーカーと聞いて思うのは、若い人に機会があるのかなってなるんだよな。ベテランとか実績ある方が、良いもの作れそうなんだよな

属人的なら、若さとか活かせたらいいけども…"
"2024-11-05","11:36:03","ぽぽ@XcClFOZXcL85543","日本人の手先の繊細さは機械に取られてしまっているけど、人を想う心の繊細さは現代でも活かせるのでは？
でもどのような分野で活かせばいいのか分からない#mgtorg2024"
"2024-11-05","11:36:22","うちだ@uchi_da0808","#mgtorg2024再現性のない仕事かあ・・・
そういう仕事するにはまだまだ経験不足が過ぎるから頑張らないと。"
"2024-11-05","11:36:47","味噌ラーメン@yuta_mgtorg2024","「所詮アルバイトだから…」って思う人、周りにいるけど、自分としてはあんまりしっくりこないんだよなー
自分は、繰り返しの作業にはあんまり向いてないのかも#mgtorg2024"
"2024-11-05","11:37:26","けいたつ I 世界に名が轟く会社をつくる@_kk_marumaru","属人性の高い人材がいいとうのは組織のどのレベルまでそれを求めるべきなのだろう。経営者は属人化するべきでないという意見もあり、なぜかと言うと属人化した経営者が居なくなったら会社が上手くいかなくなってしまうからだ。 組織の中のどの層まで属人性を求めるべきなのか。#mgtorg2024"
"2024-11-05","11:37:44","うちだ@uchi_da0808","#mgtorg2024サービスデザインの話題きた！！！
めっちゃ話聞きたいー"
"2024-11-05","11:38:02","ペパーミント@If8Rywjdt","サービスデザインか。「デザイン」って、現代ではどんな業界業態にも重要なのかも。#mgtorg2024"
"2024-11-05","11:38:35","ペパーミント@If8Rywjdt","デザインしていく仕事やりたい#mgtorg2024"
"2024-11-05","11:39:10","味噌ラーメン@yuta_mgtorg2024","「どうやったらこんなのになれるのか」
…そう、それなんです！笑
なに食べたらそのマインドになれるんだ、という…笑#mgtorg2024"
"2024-11-05","11:39:50","はるまき@harumak3_4","確かに、外発的動機づけは機械などに置き換わってきてる気がした。
人工知能に置き換えることができることもすごい共感することができた。#mgtorg2024"
"2024-11-05","11:40:16","味噌ラーメン@yuta_mgtorg2024","「大量生産」は機械の方が得意になってくる
…人でしかできない仕事ってなんだろう？#mgtorg2024"
"2024-11-05","11:40:17","noir@hoseinoir","#mgtorg2024やっぱりこの時代AIと戦わなきゃいけなくて、じゃあどうやって戦うかってお客様との対話、寄り添った対応で人間にしかできようもないことをする、そういった仕事を描く
これがデザインってこと？"
"2024-11-05","11:40:23","竹@hundred_bamboo","マニュアルワーカーならできたけど、ナレッジワーカーになるのが難しい人が生きづらさを抱えていくんだろな。昔なら生きていけた人も、自発的な動きを求められると動けなくなる。私もそう。#mgtorg2024"
"2024-11-05","11:40:48","うちだ@uchi_da0808","#mgtorg2024生産性を担保することもサービスデザインの一部ではあるのか。"
"2024-11-05","11:40:58","Metallica@dsmpG44yCS3083","#mgtorg2024将来はアイディア勝負になるってことだよな。"
"2024-11-05","11:41:04","はるまき@harumak3_4","仕事は指示通り働くもの＝作業
価値を見出して働くことによって成長するスピード、レベルが高くなる💪#mgtorg2024"
"2024-11-05","11:41:11","くらやん@jyugyoukurayan","失くなるわけではなく捉え方が変わるのか#mgtorg2024"
"2024-11-05","11:41:22","こんぺい@yu813508346040","プロデューサー的な感じのデザイナー？#mgtorg2024"
"2024-11-05","11:41:23","味噌ラーメン@yuta_mgtorg2024","だからといって「たくさんつくる」が人間に求められないわけではなく、「考えながらたくさんつくる」が求められるような感じ…か？#mgtorg2024"
"2024-11-05","11:41:27","しずの@ofRKrrWtqa87140","少し違うかもだけど、デザインの話はなんかこの間のプロデュースの話と重なるような気もしないでもないな？#mgtorg2024"
