date,time,account,text
2024-09-24,11:00:04,こんぺい@yu813508346040,ラジオここから聞けます～📻linkfly.to/cafesemiorradio#mgtorg2024
2024-09-24,11:02:06,味噌ラーメン@yuta_mgtorg2024,"誰もやってないならやってみる！
ちょっと“ファーストペンギン“ っぽいかも🐧#mgtorg2024"
2024-09-24,11:02:19,まめきち@mamekiti_hamham,わたしは今🍐食べてます#mgtorg2024
2024-09-24,11:03:33,1a2b3c@k4WfEI4vHaJvCel,#mgtorg2024自分でやってみることが大事
2024-09-24,11:04:56,Metallica@dsmpG44yCS3083,#mgtorg2024カジュアル勉強法は勉強にとっかかるいい機会になりそう。従来の授業スタイルはテストで点を取ることに重きを置きすぎてる気がする。
2024-09-24,11:05:06,味噌ラーメン@yuta_mgtorg2024,"失敗しても許してもらえるのは大学生までかも。まだ(一応)学生だ！
…なら今のうちに失敗しておいた方がおトク？#mgtorg2024"
2024-09-24,11:05:20,くらやん@jyugyoukurayan,大学は研究機関なんだから成功しても失敗してもデータになるから色々試行錯誤しやすい環境だと思う#mgtorg2024
2024-09-24,11:07:14,あもーれ@1sfzWkHIGu6XdGs,受講生のことを「大人」だと思うからこその、この授業スタイル。その前提は忘れちゃいけない。#mgtorg2024
2024-09-24,11:07:18,Metallica@dsmpG44yCS3083,変化に順応するには従来の勉強方法じゃ追いつけないから新たなやり方を探す必要があるのか。#mgtorg2024
2024-09-24,11:07:27,味噌ラーメン@yuta_mgtorg2024,"@1sfzWkHIGu6XdGs大学生は社会人の準備期間かもと思いました。
小学６年生＝中学０年生みたいな感じで…笑#mgtorg2024"
2024-09-24,11:07:59,ペパーミント@If8Rywjdt,"カフェゼミで提供するお茶とお菓子も、研究室で色々試してみたの！！
みんなで出し合ったアイデアをまずはやってみるってこと、本当に大切。#mgtorg2024pic.x.com/bwfzoxqugs"
2024-09-24,11:08:46,Metallica@dsmpG44yCS3083,そういえば夏休み全く変化なかったな…前期の自分からまるで変わってない気がする。#mgtorg2024
2024-09-24,11:08:56,まめきち@mamekiti_hamham,変わりたい、色々やってみないとって思うんだけど、一歩目踏み出すのに結構エネルギーがいる#mgtorg2024
2024-09-24,11:10:33,ペパーミント@If8Rywjdt,"オンラインで「楽」を覚えた人…
高校の時の怠惰な自分を思い出す…#mgtorg2024"
2024-09-24,11:10:40,まる@oDApfas7DPvsAp3,"｢やったことないから｣って凝り固まって前に進めない、
それ私だ、、、
守りに入るんじゃなくて進める人になりたい
1人で無理かもって思っても、誰かと一緒に挑戦していく秋学期にしたい！#mgtorg2024"
2024-09-24,11:10:58,Metallica@dsmpG44yCS3083,オンライン化が始まってからほんとに二極化した気がするな。自分は堕落してしまった…#mgtorg2024
2024-09-24,11:11:18,味噌ラーメン@yuta_mgtorg2024,"オンライン授業とか、使えるものは「うまく」使えるといいな。
ラクできる以外の“良いこと“が生まれればいいのかも#mgtorg2024"
2024-09-24,11:11:32,1a2b3c@k4WfEI4vHaJvCel,"#mgtorg2024オンラインを使い、効率化することで他のことにも労力をさける
ただし、そのためには、オンラインを対面と同等に使いこなす必要がある"
2024-09-24,11:11:49,まる@oDApfas7DPvsAp3,春学期は授業の関係でずっと教室だったけど、秋学期は違う場所で受けてみよ#mgtorg2024
2024-09-24,11:12:06,あもーれ@1sfzWkHIGu6XdGs,ディズニーシーから授業受けたことあったな。ぜんっぜん集中できなかったけど。#mgtorg2024
2024-09-24,11:12:30,まめきち@mamekiti_hamham,前期結構いろんなところから受けたけど最寄りの駅前カフェが1番集中できたな〜 ！秋も色んなところで受けてみよー！#mgtorg2024
2024-09-24,11:12:54,こんぺい@yu813508346040,"去年カフェから受けたときが1番集中できた気がする！☕️
カフェ以外にも集中できる場所を開拓していきたい！#mgtorg2024"
2024-09-24,11:13:46,プリン@DFJCjy4gHbruyGo,私も教室か家だから、今回は色んな背景をみんなに見せれるように頑張ろっと✨️#mgtorg2024
2024-09-24,11:14:16,Metallica@dsmpG44yCS3083,#mgtorg2024前期の記憶抜けてるな…また復習しないと
2024-09-24,11:14:19,味噌ラーメン@yuta_mgtorg2024,"対話→初めての人と話す力
会話→仲間と話す力#mgtorg2024"
2024-09-24,11:14:33,1a2b3c@k4WfEI4vHaJvCel,#mgtorg2024いかに対話ができるかが重要
2024-09-24,11:14:58,ボウルサラダボウル@SiTiMiY4_ch,"#mgtorg2024話題めっちゃ前なんですが
「みんなのアンラーニング論」
どっから無料で見れるんですか😣"
2024-09-24,11:16:13,Metallica@dsmpG44yCS3083,chatGPT翻訳させることくらいしかさせてないな。#mgtorg2024
2024-09-24,11:16:52,竹@hundred_bamboo,chatGPT、聞いたことはあるけど使ったことがないな…就職までに効果的に使える人間にならねば#mgtorg2024
2024-09-24,11:17:03,味噌ラーメン@yuta_mgtorg2024,超便利なツールを使って生まれた時間をなにに使うか。を含めた使いこなし方？#mgtorg2024
2024-09-24,11:18:11,味噌ラーメン@yuta_mgtorg2024,"創造性、クリエイティブではない。
自分の意志で動けること。
…うーん、自分の意志・軸ってなんだろう？#mgtorg2024"
2024-09-24,11:18:38,Metallica@dsmpG44yCS3083,#mgtorg2024自分で考える必要のないことはAIに任せて余った時間で新しいことに挑戦していくことが大事なんだな。
2024-09-24,11:18:42,まる@oDApfas7DPvsAp3,"""私が""の視点で話すことが創造性の第一歩だと思う#mgtorg2024"
2024-09-24,11:19:59,ボウルサラダボウル@SiTiMiY4_ch,"#mgtorg2024例えば、夏休みを振り返る視点として、創造性を置いてみる？

大学から解き放たれる期間だからこそ"
2024-09-24,11:20:33,竹@hundred_bamboo,人間の頭でしかできないことに時間を割いていくことがこの先重要になっていくのだと今回改めて感じた#mgtorg2024
2024-09-24,11:20:57,まめきち@mamekiti_hamham,"結局後からツイート見返して授業内容振り返ったりする、
春学期、たくさんツイートしてる時の授業はよく頭に入ってるってことに気づいた！！#mgtorg2024"
2024-09-24,11:22:08,Metallica@dsmpG44yCS3083,#mgtorg2024無理にやるくらいならもうやんないほうがいいよな。無理にやってる授業の成績なんてどうせしょぼいんだから。
2024-09-24,11:22:36,あもーれ@1sfzWkHIGu6XdGs,こんなに前向きに授業をサボることについて語る先生も珍しいよな。#mgtorg2024
2024-09-24,11:23:16,ぽぽ@XcClFOZXcL85543,「みんな同じことができるようになる」ではなく、「それぞれがあった環境を選べるようになる」事がこの授業の目標なのかな#mgtorg2024
2024-09-24,11:23:42,Metallica@dsmpG44yCS3083,#mgtorg2024ツイートほんとに思いついたこと垂れ流してるだけだから他の人の見ると萎えるww他の人は凄すぎる。
2024-09-24,11:23:51,まる@oDApfas7DPvsAp3,"合同トレーニング
自分の気づきを忘れないようにツイートするのめっちゃ大事。あとから見返すと、この時こんなこと思ったんだって振り返れる。
それと、同時にみんながツイートしてるから、誰かのツイートで気づく新しい気づきもある！みんながいるから頑張れるトレーニングだ、、！#mgtorg2024"
2024-09-24,11:24:09,ペパーミント@If8Rywjdt,ツイートしながら授業受けること。春学期から始めたけど、 だんだんと慣れてくる！いっぱい言葉が出てくるようになる#mgtorg2024
2024-09-24,11:24:43,まめきち@mamekiti_hamham,"私モバイルバッテリー充電し忘れるからチャージスポットに超お世話になった、
モバイルWi-Fiみたいなやつも普及してくれないかなーー#mgtorg2024"
2024-09-24,11:24:56,ぽぽ@XcClFOZXcL85543,"約2ヶ月ぶりの授業で凝り固まっている💦
焦らずまた慣れよう…#mgtorg2024"
2024-09-24,11:24:57,しずの@ofRKrrWtqa87140,他の受講生の目も考えると、つい「変なこと書いてるかも…｣とかなっちゃうけど、気軽に投稿していきたいね#mgtorg2024
2024-09-24,11:25:58,あもーれ@1sfzWkHIGu6XdGs,さっき言っていたように、「オンライン環境でも対面と同じパフォーマンスが出せるようにする」環境づくりの最初の一歩がビデオをONにすることになるね。#mgtorg2024
2024-09-24,11:26:15,まる@oDApfas7DPvsAp3,来週は教室行こうかな〜#mgtorg2024
2024-09-24,11:28:23,Metallica@dsmpG44yCS3083,#mgtorg2024今期は対面多めにしたい！やっぱ自分にはオンラインより教室があってる😅
2024-09-24,11:28:23,あもーれ@1sfzWkHIGu6XdGs,自由が許されるのはそれ相応のパフォーマンスがあるから、その自由を守るためにもやることはしっかりやっておかないとね。#mgtorg2024
2024-09-24,11:31:08,ボウルサラダボウル@SiTiMiY4_ch,#mgtorg2024猫カフェから授業参加した人いるかな🐱
2024-09-24,11:31:25,てでぃ@yuan_nai44435,4年生だけど初めて受けるタイプの授業！斬新的で面白い！まだ始まったばかりだけどもうすでに楽しみです！#mgtorg2024
2024-09-24,11:31:46,ぽぽ@XcClFOZXcL85543,"ぬいぐるみ抱きながら授業は可愛いな笑
ぬいぐるみ大好き人間なのでやりたくなってしまった#mgtorg2024"
2024-09-24,11:31:59,まる@oDApfas7DPvsAp3,"秋になって涼しくなってくるだろうし、ゲートの屋上庭園で授業うけてみたい 
めっちゃ風気持ちよさそう！#mgtorg2024"
2024-09-24,11:32:26,Metallica@dsmpG44yCS3083,秋なら屋外でやってみるのもありかも？冬は寒すぎて無理そうだ…#mgtorg2024
2024-09-24,11:33:15,まめきち@mamekiti_hamham,他の授業は受講生の背景家か、学校だけどこれからこの授業はカフェとか木とかなのかなって思ったらちょっと楽しみ#mgtorg2024
2024-09-24,11:33:51,あもーれ@1sfzWkHIGu6XdGs,冬はマジで寒かった。寒すぎて意味もなくイライラしてた。やるなら防寒しっかりしないとだね。特に指先。#mgtorg2024x.com/dsmpG44yCS3083…
2024-09-24,11:32:26,Metallica@dsmpG44yCS3083,秋なら屋外でやってみるのもありかも？冬は寒すぎて無理そうだ…#mgtorg2024
2024-09-24,11:34:20,ペパーミント@If8Rywjdt,前期の内容も、自分が過去にツイートした内容みると思い出してくる♪#mgtorg2024
2024-09-24,11:34:33,noir@hoseinoir,#mgtorg2024アカウントの復活と設定に手間取っちゃった。いまからはじめます
2024-09-24,11:34:49,Metallica@dsmpG44yCS3083,前期の内容内発的動機づけとストレッチ経験くらいしか記憶にないな、、#mgtorg2024
2024-09-24,11:36:48,てでぃ@yuan_nai44435,失われた30年。こうしてタイムツリーにして可視化すると恐ろしい。#mgtorg2024
2024-09-24,11:37:05,Metallica@dsmpG44yCS3083,そういえば日本の競争力が落ちまくってるからやり方を変えないといけないって前期何回も言われてたな。今思い出した。#mgtorg2024
2024-09-24,11:37:18,noir@hoseinoir,#mgtorg2024猫カフェありかもすぎる
2024-09-24,11:38:17,ペパーミント@If8Rywjdt,「できない」と思い込むこと。何も挑戦しないことが、日本経済に関わっていること、興味深い#mgtorg2024
2024-09-24,11:38:57,1a2b3c@k4WfEI4vHaJvCel,#mgtorg2024個人の能力が国際競争力の成長に重要に
2024-09-24,11:39:36,しずの@ofRKrrWtqa87140,"ゼミの先生に日本のこと聞いてみたら「もう日本は立ち直れないでしょ」的な返答が返ってきたけど、競争力ランキング見てるとそりゃそうだよな、になっちゃうな…笑

まぁ、だからこそ色々と変わる、変える必要がある訳で#mgtorg2024"
2024-09-24,11:39:58,まる@oDApfas7DPvsAp3,言われたことならできますって、自分では何もできませんって言ってるのと同じな気がする#mgtorg2024
2024-09-24,11:40:47,まめきち@mamekiti_hamham,固定的なイメージで年功序列とか終身雇用とかそういうイメージが日本にはあるけど、越境してクリエイティブに動いている人が日本にもたくさんいることを知った！#mgtorg2024
2024-09-24,11:41:21,まる@oDApfas7DPvsAp3,"言われたことだけやるってすごく楽だし、誰でもできる。
自分にしかできないものってなんだ？って考えを忘れずに、！#mgtorg2024"
2024-09-24,11:41:22,こんぺい@yu813508346040,フリーエージェントの人のスケジュール見せてもらったけど、会社に属してないのにビッシリ埋まってたな#mgtorg2024
2024-09-24,11:41:23,Metallica@dsmpG44yCS3083,#mgtorg2024正解のない問題に自分なりの正解を求められる人材が必要だよな。バイトとかならいらないけど、世の中を動かす人材には絶対必要だよな。
2024-09-24,11:42:11,ペパーミント@If8Rywjdt,「組織のネコ」を思い出す。#mgtorg2024
2024-09-24,11:42:53,Metallica@dsmpG44yCS3083,失敗を恐れる生き方しかしてないから新しいことに挑戦してもすぐ飽きちゃう…#mgtorg2024
2024-09-24,11:43:00,noir@hoseinoir,"#mgtorg2024「マニュアル人間」脱却ってバイトとかで自分や周りを振り返ってみると結構難しくて、ここをいかに通り抜けられるかがすべての関門なのかなあ
ここを抜けた人は早い気がする
社員さんが「上の立ち位置に行ける人と行けない人がいる」って言ってたのもこれだと思ってる"
2024-09-24,11:43:22,クソ土方@ryunen_shimamu,しまった、頭悪いから言われたこともままならないしナレッジワーカーにもなれないゾ……#mgtorg2024
2024-09-24,11:43:24,Metallica@dsmpG44yCS3083,省察も前期よく聞いたな。#mgtorg2024
2024-09-24,11:44:46,味噌ラーメン@yuta_mgtorg2024,失敗して落ち込む・反省するのではなく、何が原因だったのか、失敗から得られたことはあったのか…みたいな分析をすることが大切？#mgtorg2024
2024-09-24,11:44:46,ボウルサラダボウル@SiTiMiY4_ch,"#mgtorg2024自信がない風潮はどうしたらいいんだろうね。不景気とか受験制度が関係してる？過保護な家庭とか？

でも逆に昔は自信ある若者が多かったんかな。

→最近テレビとかでも、失敗は成功の元って聞いてない気がする。"
2024-09-24,11:45:13,味噌ラーメン@yuta_mgtorg2024,それを一人でやっても視点に限界があるから、「対話」としてやるのかな？#mgtorg2024
2024-09-24,11:45:33,てでぃ@yuan_nai44435,ストレッチ経験。確かにインターンを経験した際、自分の能力より少しレベルの高い物事に取り組んだり、周りの環境に身を置いた方が自己成長を感じた気がする。#mgtorg2024
2024-09-24,11:46:07,Metallica@dsmpG44yCS3083,自分なりのやり方を見つけるために省察をしなければならないのか。#mgtorg2024
2024-09-24,11:46:24,ペパーミント@If8Rywjdt,"この組織論と出会ってから、以前よりは失敗を恐れなくなった。でもやっぱり、どうしても「完璧」を求めてしまう自分がいる気がする…！！！
秋学期はこのマインドセットと少しずつ向き合っていきたいな#mgtorg2024"
2024-09-24,11:46:54,noir@hoseinoir,"#mgtorg2024ネットで多くを見てしまうのも悪いのかも、とか。
受験垢みたいな。上には上がいて、井の中の蛙になれる時間すらなくて。変に挫折しちゃう人がいるんじゃないかなあ
あとは景気も、これだけ頑張っても、という負のスパイラルを生んでるのかも？"
2024-09-24,11:47:22,ky@ky3754403794,授業難しそうだったと思ったけど、聞いてみると楽しそう！！#mgtorg2024
2024-09-24,11:47:38,ペパーミント@If8Rywjdt,このツイートも楽しみながらやってたなぁ#mgtorg2024
2024-09-24,11:47:40,ぽぽ@XcClFOZXcL85543,「よくなかったので気をつけたいです」みたいにぼんやりじゃなくて、何が課題なのか、その改善のために何をするべきかをはっきりさせる#mgtorg2024
2024-09-24,11:48:07,まめきち@mamekiti_hamham,サーバントリーダーの話前期にあったけど、リーダーもみんなも失敗するんだけど助け合ってる環境にいることが1番挑戦できる#mgtorg2024
2024-09-24,11:48:16,Metallica@dsmpG44yCS3083,#mgtorg2024失敗しても大丈夫な雰囲気を作るのはもちろん大事だと思うけど、結局は自分のメンタル頼りな気がする。やりすぎは良くないけどある種の自己中さも持ってないと失敗恐れちゃうと思う。
2024-09-24,11:48:31,まる@oDApfas7DPvsAp3,"失敗しても大丈夫な雰囲気
誰かが助けてくれるかもっていう安心感がないと挑戦できない。
私は、本当に周りの人の力が影響してて、誰かと一緒だから頑張れたり、挑戦できることばかり。#mgtorg2024"
2024-09-24,11:49:21,クソ土方@ryunen_shimamu,外発的動機ないと内発的動機生まれないのね#mgtorg2024
2024-09-24,11:49:22,味噌ラーメン@yuta_mgtorg2024,外発的動機をうまく使うのはいいけど、内発的動機の比率を高めないと長続きしない#mgtorg2024
2024-09-24,11:49:36,Metallica@dsmpG44yCS3083,大学入試は完全に外発的動機づけで頑張ってたな。良くも悪くもネームバリューに踊らされてた…まぁもう後悔するのはやめたけど。#mgtorg2024
2024-09-24,11:50:42,noir@hoseinoir,#mgtorg20242:6:2はおそらく変えられないだろうから、風土を変えることでそれをどこまで底上げできるか？
2024-09-24,11:51:35,ぽぽ@XcClFOZXcL85543,"最近ある資格の勉強をしてて出てきたのですが、
小さな子どもにも内発的動機をもたせること(これは面白い！という経験)は大切らしい！#mgtorg2024"
2024-09-24,11:52:33,しずの@ofRKrrWtqa87140,"2週間前くらいにTRPGにハマった。それからルールとツールの使い方を学んで、人を誘って、イラストを描いて、ステータスを決めて、シナリオを書いて……今は週1ペースで友達含め4人で楽しんでる（今はそのリプレイを動画化もしてる）

好きなことに対するやる気は無限大だぜ…！#mgtorg2024"
2024-09-24,11:53:09,Metallica@dsmpG44yCS3083,自立と利他性とかも前期言われたな。前期の内容思い出してきたぞ！#mgtorg2024
2024-09-24,11:54:01,noir@hoseinoir,#mgtorg2024いやわかる。好きなことは無限にできる。眠気すらなくなる。これをいかに仕事(であったりやらなければいけないこと)に結びつけられるかなのかな
2024-09-24,11:54:46,てでぃ@yuan_nai44435,昔はあんなに勉強が大嫌いで親に「やれ」と言われてもやらなかった自分が、自分で勉強の楽しさに気付いて主体的に取り組むようになってから、一気にパフォーマンスが上がったなあ#mgtorg2024
2024-09-24,11:55:06,まる@oDApfas7DPvsAp3,経済的価値だけを求めて、辛くてもお金のために頑張りますってのは、自分にとっては辛いな#mgtorg2024
2024-09-24,11:55:25,Metallica@dsmpG44yCS3083,内発的動機づけもを持って人と関わり、自分のやりたいことを追求することが求められてるのか。前期も似たようなことツイートした記憶があるな。まぁ振り返りだから当たり前だけど。#mgtorg2024
2024-09-24,11:56:04,Metallica@dsmpG44yCS3083,#mgtorg2024自分のやりたいことを追求した結果お金が発生するっていう考え方なんだよな。
2024-09-24,11:56:56,味噌ラーメン@yuta_mgtorg2024,たまたま・偶然が起こったときに見逃さない力も大事になるな。#mgtorg2024
2024-09-24,11:57:02,noir@hoseinoir,"#mgtorg2024成果報酬、時間でお金が出るんじゃなくて……
確実に自分の把握できる量のお金がもらえる時給っていう制度、生活に慣れてしまうと結構苦しい印象があるな
モチベーションを保てるかどうか……"
2024-09-24,11:58:37,Metallica@dsmpG44yCS3083,自分の周りにも予定たくさん入れる、入れないと無理だ、安心しない。みたいな人結構いるな。#mgtorg2024
2024-09-24,11:59:12,こんぺい@yu813508346040,"予定が埋まってることの安心感、みたいなものがまだ自分のなかである。
たまたまのチャンスを遠ざけてるかも！#mgtorg2024"
2024-09-24,11:59:42,しずの@ofRKrrWtqa87140,"失敗しちゃいけない意識はどうしてもあるよねぇ

自分は好きなこと関係ならそんなことないけど、それ以外だとまだ意識しすぎちゃうかなぁ#mgtorg2024"
2024-09-24,12:00:09,noir@hoseinoir,#mgtorg2024確かに無の時間が怖いなあ
2024-09-24,12:00:15,Metallica@dsmpG44yCS3083,#mgtorg2024逆に自分は予定ギチギチだとパンクしちゃうから予定はスカスカにしてる。決して友達が少ないからじゃないよ😙
2024-09-24,12:00:28,ぽぽ@XcClFOZXcL85543,"「予定が入ってたら、予定外のことは起こらない」
何も決まってないからこそ想像もしてなかったような面白いことが起こるかもしれない#mgtorg2024"
2024-09-24,12:00:59,ペパーミント@If8Rywjdt,予定を入れてないこと最近多いけど、急な誘いとかにも行けるし、自分がやりたいことやってみたりできる！！#mgtorg2024
2024-09-24,12:01:32,味噌ラーメン@yuta_mgtorg2024,"同じ考え方の人たちでチームを組めば「ラク」かもしれないけど、それで創造性は生まれない
「ラク」を良しとしないのは、ハイフレックス授業の話と同じ#mgtorg2024"
2024-09-24,12:02:23,noir@hoseinoir,"#mgtorg2024予定の話でとらなきゃいけないと思ってたチケット思い出した。ありがとう。

こうやってギチギチにしていく……友達は多いほうじゃないけどその分バイト入れちゃったりで暇な時間ないなあ"
2024-09-24,12:02:25,まめきち@mamekiti_hamham,失敗していいよって社員全員に言うのは無理だな、#mgtorg2024
2024-09-24,12:02:42,Metallica@dsmpG44yCS3083,#mgtorg2024管理を放棄するのは難しいかもな…全員が内発的動機づけ持ってる訳じゃないし、別の会社に移られるのも自分が社長だったら嫌だしな…
2024-09-24,12:03:41,味噌ラーメン@yuta_mgtorg2024,"視点を変えれば良い悪いは変わるってことか。（当たり前といえば当たり前だけど…笑）
自分は今どの視点にいるのか、考えないとダメだ#mgtorg2024"
2024-09-24,12:03:50,しずの@ofRKrrWtqa87140,流石に会社潰れるリスクまで見えるから、完全に管理しないってのはちょっと怖いな…笑#mgtorg2024
2024-09-24,12:03:55,クソ土方@ryunen_shimamu,いつ出席取ってるか知らないから迂闊にトイレ行けねえ#mgtorg2024
2024-09-24,12:04:45,Metallica@dsmpG44yCS3083,政府や個人は内発的に動きたい、ナレッジワーカーになりたい。一方で会社は会社に留まって欲しい。これを解決する策を探すのが後期の内容なのか。#mgtorg2024
2024-09-24,12:05:21,noir@hoseinoir,"#mgtorg2024管理を放棄するのは本当に難しいと思う
塾でバイトしてるけど、(学歴がすべてではないというのは前提として)明大生でも自発的に動ける人がいる一方で同じくらいの歴の東大生でも管理されないとなかなか……という人もいる。
個人の性格とかどこにモチベーションを見出せるかなんだけど……"
2024-09-24,12:05:25,味噌ラーメン@yuta_mgtorg2024,"従業員の性格とか組織文化が違うから、管理を廃止するのが必ず正しい！とは言い切れない
何が正しいかはその企業や組織の状況とか特性によるかも#mgtorg2024"
2024-09-24,12:07:05,Metallica@dsmpG44yCS3083,ナレッジワーカー前期の内容だと神格化？凄い人みたいな感じだったけど、企業からすれば優秀だけど扱い辛いって見方になってるのかな？見方によって評価が変わるもんだなー。#mgtorg2024
2024-09-24,12:07:18,1a2b3c@k4WfEI4vHaJvCel,"#mgtorg2024経営者で考えると難しい
アメリカの経営者が「うちの会社でステップアップすることが目的だと分かって社員を雇っている」とインタビューで答えていたのを思い出した
経営者の考え方が変わる必要があると感じる"
2024-09-24,12:07:54,まる@oDApfas7DPvsAp3,自分が働くならって時点でしか考えたこと無かった、、、#mgtorg2024
2024-09-24,12:08:03,noir@hoseinoir,#mgtorg2024SDGsと利益を天秤にかけたとき、自分が経営者だったら利益をとってしまうと思うな。自分が生活する、従業員を食わせるためには相当安定していないと難しいと思う
2024-09-24,12:08:14,ぽぽ@XcClFOZXcL85543,"確かに経営者の立場になったら、何でも「いいよー」とは言ってられない
これは秋学期も奥が深いぞ…#mgtorg2024"
2024-09-24,12:09:06,Metallica@dsmpG44yCS3083,リスクを取るのはやっぱ難しいかな。自分の生活も社員の生活もかかってるからな…失敗したら責任取れないな。#mgtorg2024
2024-09-24,12:09:35,noir@hoseinoir,"#mgtorg2024ステップアップするために雇う、ってのは終身雇用を常識から非常識に変えていかないといけないかも。
こちらの終身雇用ってのはアメリカでは非常識だろうし、あちらのキャリアアップのためにって考え方はこちらではまだ非常識だろうし。"
2024-09-24,12:10:07,まる@oDApfas7DPvsAp3,"脱二元論だ、、！
絶対的正解がなくても、中間的な意見じゃなくて、私はこう思う！の視点で意見を持てるように、色んな可能性を考えていきたい#mgtorg2024"
2024-09-24,12:10:45,竹@hundred_bamboo,この前のインターンでも話し合いやすい空間を、相手の意見を否定しない話し合いをって言われたな。#mgtorg2024
2024-09-24,12:10:54,Metallica@dsmpG44yCS3083,答えが明確に定まってないものはどっちが良い悪いではないよな。とにかく意見を出すことが大事だよなぁ。#mgtorg2024
2024-09-24,12:10:58,しずの@ofRKrrWtqa87140,何かふと思ったけどブレインストーミング上手そうな人とか対話も上手そうだなぁ（小並感）#mgtorg2024
2024-09-24,12:11:29,まる@oDApfas7DPvsAp3,"合宿のとき、先生に言われた
｢意見は変わってもいい｣って言葉を思い出す。
正解は無いからこそ、今どう思うか。#mgtorg2024"
2024-09-24,12:12:07,こんぺい@yu813508346040,"インターン行ってみて企業の大きさに関わらず、イノベーションに挑戦している企業とそうでもない企業があった。
でも本当にその企業はイノベーションを求めているのか？などなど、まだ分析はできてない、分析の仕方がわからない#mgtorg2024"
2024-09-24,12:15:35,まめきち@mamekiti_hamham,ゲスト講義全部楽しみだけど、4回目の平野さんのお話カフェゼミで聞いてから 興味あったから授業でも話聞けるのが嬉しい！！#mgtorg2024
2024-09-24,12:16:00,こんぺい@yu813508346040,"キーワードとして、『羊飼い型リーダーシップ』という単語が出てきた。
バウンダリーレス的なことなのかな？？#mgtorg2024"
2024-09-24,12:16:29,まる@oDApfas7DPvsAp3,育休、子育ての問題すごく興味ある！#mgtorg2024
2024-09-24,12:18:44,まめきち@mamekiti_hamham,涼しいからチョコレートが持ち運びしやすくなりましたね先生！！食べたい！🤩笑笑#mgtorg2024
2024-09-24,12:20:22,まめきち@mamekiti_hamham,linkfly.to/cafesemiorradio授業終わったらご飯食べながらカフェゼミラジオ！！笑#mgtorg2024
